FEATURE,Anatomical,Functional,Clinical,Non-Specific,Classification
cognitive,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
cognitive control,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
cognitive deficits,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,Functional
cognitive emotional,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
cognitive function,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
cognitive functions,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
cognitive impairment,0.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,Clinical
cognitive neuroscience,0.0,0.0,0.0,1.0,Non-Specific
cognitive performance,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
cognitive processes,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
cognitive task,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
cognitive tasks,0.0,0.7777777777777778,0.0,0.1111111111111111,Functional
cognitively,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
coherence,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
coherent,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
cohort,0.0,0.0,0.3333333333333333,0.6666666666666666,Non-Specific
collected,0.0,0.0,0.0,1.0,Non-Specific
collectively,0.0,0.0,0.0,1.0,Non-Specific
color,0.0,0.6666666666666666,0.0,0.2222222222222222,Functional
combination,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
combinations,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
combined,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
combining,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
common,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
commonly,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
communication,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
community,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,Non-Specific
comparable,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
compare,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
comparing,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
comparisons,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
compatible,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
compensate,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
compensation,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
compensatory,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
competing,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
competition,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
complementary,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
complete,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
completed,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
completely,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
complex,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
complexity,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
component,0.0,0.0,0.0,1.0,Non-Specific
component ica,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
components,0.0,0.0,0.0,1.0,Non-Specific
composed,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
comprehension,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
comprehensive,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
comprised,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
compulsive,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,Clinical
compulsive disorder,0.0,0.1111111111111111,0.8888888888888888,0.0,Clinical
computation,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
computational,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
computed,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
concentration,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
concept,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
concepts,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
conceptual,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
concerning,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
conclude,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
conclusion,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
concomitant,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,Non-Specific
concrete,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
concurrent,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
concurrently,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
condition,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,Non-Specific
conditioned,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
conditioning,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
conditions,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
conductance,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
conducted,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
confidence,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
confirm,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
confirmed,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
conflict,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
conflicting,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
confounding,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
congruency,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
congruent,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
congruent incongruent,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
conjunction,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
connected,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
connection,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
connections,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
connectivity,0.2222222222222222,0.1111111111111111,0.0,0.6666666666666666,Non-Specific
connectivity amygdala,0.8888888888888888,0.1111111111111111,0.0,0.0,Anatomical
connectivity analyses,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,Non-Specific
connectivity fc,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
connectivity networks,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556,Non-Specific
connectivity patterns,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,Non-Specific
connectivity posterior,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111,Anatomical
conscious,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
consciousness,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
consecutive,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
consequence,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
consequences,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
consequently,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
consider,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
considerable,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
considered,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
considering,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
consisted,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
consistency,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
consistently,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
consisting,0.0,0.0,0.0,1.0,Non-Specific
consists,0.0,0.0,0.0,1.0,Non-Specific
consolidation,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
constant,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
constitute,0.0,0.0,0.0,1.0,Non-Specific
constrained,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
constraints,0.0,0.0,0.0,0.8888888888888888,Non-Specific
construct,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
constructed,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
construction,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
consumption,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
contain,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
contained,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
containing,0.0,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
contains,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
content,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
contents,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
context,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
contexts,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
contextual,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
contingent,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
continuous,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
continuously,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
contralateral,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,Anatomical
contralateral primary,0.6666666666666666,0.0,0.0,0.3333333333333333,Anatomical
contrary,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
contrast,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
contrasted,0.0,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
contrasting,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
contrasts,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
contribute,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
contributes,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
contributing,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
contribution,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
contributions,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
control,0.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,Functional
control condition,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,Non-Specific
control conditions,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,Non-Specific
control group,0.0,0.0,0.2222222222222222,0.7777777777777778,Non-Specific
control groups,0.0,0.0,0.2222222222222222,0.7777777777777778,Non-Specific
control network,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,Anatomical
control processes,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
control task,0.0,0.5555555555555556,0.0,0.3333333333333333,Functional
controlled,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
controlling,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
controls,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,Non-Specific
controls hc,0.0,0.0,0.2222222222222222,0.7777777777777778,Non-Specific
controversial,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
conventional,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
convergence,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
converging,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
conversely,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
conveyed,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
coordinates,0.2222222222222222,0.0,0.0,0.7777777777777778,Non-Specific
coordination,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
core,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
corpus,0.5555555555555556,0.0,0.0,0.4444444444444444,Anatomical
corpus callosum,1.0,0.0,0.0,0.0,Anatomical
correct,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
corrected,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
correction,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
correctly,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
correlate,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
correlated,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
correlated negatively,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
correlated positively,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
correlates,0.1111111111111111,0.0,0.0,0.8888888888888888,Non-Specific
correlating,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
correlation,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
correlation analyses,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
correlations,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
correspond,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
corresponded,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
correspondence,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
corresponding,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
cortex acc,1.0,0.0,0.0,0.0,Anatomical
cortex amygdala,1.0,0.0,0.0,0.0,Anatomical
cortex anterior,0.7777777777777778,0.0,0.0,0.1111111111111111,Anatomical
cortex ba,0.7777777777777778,0.0,0.0,0.2222222222222222,Anatomical
cortex bilaterally,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
cortex cerebellum,1.0,0.0,0.0,0.0,Anatomical
cortex contrast,0.4444444444444444,0.0,0.0,0.5555555555555556,Non-Specific
cortex dacc,1.0,0.0,0.0,0.0,Anatomical
cortex dlpfc,1.0,0.0,0.0,0.0,Anatomical
cortex dorsal,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
cortex dorsolateral,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
cortex frontal,1.0,0.0,0.0,0.0,Anatomical
cortex hippocampus,1.0,0.0,0.0,0.0,Anatomical
cortex inferior,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
cortex insula,1.0,0.0,0.0,0.0,Anatomical
cortex involved,0.2222222222222222,0.0,0.0,0.7777777777777778,Non-Specific
cortex lateral,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
cortex m1,1.0,0.0,0.0,0.0,Anatomical
cortex medial,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
cortex middle,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
cortex mpfc,1.0,0.0,0.0,0.0,Anatomical
cortex ofc,1.0,0.0,0.0,0.0,Anatomical
cortex parietal,1.0,0.0,0.0,0.0,Anatomical
cortex pcc,1.0,0.0,0.0,0.0,Anatomical
cortex pfc,1.0,0.0,0.0,0.0,Anatomical
cortex posterior,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
cortex ppc,1.0,0.0,0.0,0.0,Anatomical
cortex precuneus,1.0,0.0,0.0,0.0,Anatomical
cortex suggest,0.2222222222222222,0.0,0.0,0.7777777777777778,Non-Specific
cortex superior,1.0,0.0,0.0,0.0,Anatomical
cortex supplementary,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
cortex thalamus,1.0,0.0,0.0,0.0,Anatomical
cortex ventral,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
cortex vlpfc,1.0,0.0,0.0,0.0,Anatomical
cortex vmpfc,1.0,0.0,0.0,0.0,Anatomical
cortical,0.7777777777777778,0.0,0.0,0.2222222222222222,Anatomical
cortical involved,0.2222222222222222,0.0,0.0,0.7777777777777778,Non-Specific
cortical motor,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
cortical network,0.4444444444444444,0.0,0.0,0.5555555555555556,Non-Specific
cortical networks,0.4444444444444444,0.0,0.0,0.5555555555555556,Non-Specific
cortical subcortical,0.7777777777777778,0.0,0.0,0.2222222222222222,Anatomical
cortical thickness,0.6666666666666666,0.0,0.0,0.3333333333333333,Anatomical
cortices,0.6666666666666666,0.0,0.0,0.3333333333333333,Anatomical
cortico,0.6666666666666666,0.0,0.0,0.3333333333333333,Anatomical
cost,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
costs,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
coupled,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
coupling,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
course,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
courses,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
covariance,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
covaried,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
covert,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
craving,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
created,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
criteria,0.0,0.0,0.0,1.0,Non-Specific
critical,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,Non-Specific
critical role,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
critically,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
cross,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
cross modal,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
cross sectional,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
crossover,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
crucial,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
crucial role,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
crucially,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
crus,0.4444444444444444,0.0,0.0,0.5555555555555556,Non-Specific
cue,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
cued,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
cues,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
cuneus,1.0,0.0,0.0,0.0,Anatomical
current,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
current functional,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
currently,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
cycle,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
dacc,1.0,0.0,0.0,0.0,Anatomical
daily,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
daily life,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
damage,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,Non-Specific
dataset,0.0,0.0,0.0,1.0,Non-Specific
datasets,0.0,0.0,0.0,1.0,Non-Specific
date,0.0,0.0,0.0,1.0,Non-Specific
day,0.0,0.0,0.0,1.0,Non-Specific
days,0.0,0.0,0.0,1.0,Non-Specific
deactivated,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
deactivation,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
deactivations,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
debate,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
debated,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
decision,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
decision making,0.0,1.0,0.0,0.0,Functional
decision task,0.0,1.0,0.0,0.0,Functional
decisions,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
declarative,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
decline,0.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,Non-Specific
declines,0.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,Non-Specific
decoding,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
decreases,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
decreasing,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
dedicated,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
deep,0.0,0.0,0.0,1.0,Non-Specific
default,0.2222222222222222,0.5555555555555556,0.0,0.2222222222222222,Functional
default mode,0.2222222222222222,0.6666666666666666,0.0,0.1111111111111111,Functional
default network,0.2222222222222222,0.6666666666666666,0.0,0.1111111111111111,Functional
